codigo,nombre,centro,almacen,libre,inspeccion,bloqueado,traslado,total
W73004TRJ002,IML 04G P3 WH 70ELR 5C PMAX LATEX 22TRI,RH01,4000.0,120940.0,0.0,0.0,0.0,120940.0
W73004SJH002,IML 04G P3 WH 70LMG 5C PLATI EAA S 24SHW,RH01,4000.0,119660.0,0.0,0.0,0.0,119660.0
N25004042207,ETIQ AUT CIRCULAR NEGRO 426C 50MM,RH01,4000.0,118870.0,0.0,0.0,0.0,118870.0
W73004SI6003,IML 04G P3 WH 70ELR 5C ACRIZINC 24CER,RH01,4000.0,117540.0,0.0,0.0,0.0,117540.0
W73004SIH003,IML 04G P3 WH 70ELR 5C ESMALTE SAT 24CER,RH01,4000.0,116970.0,0.0,0.0,0.0,116970.0
W73001WB9001,IML 01G R1 WH 50LIW 4C AD MONTAJE 22WEB,RH01,4000.0,116930.0,0.0,0.0,0.0,116930.0
W73001AIB001,IML 01G M3 WH 50LIH 4C ECO AC BEKR 25AIS,RH01,4000.0,116120.0,0.0,0.0,0.0,116120.0
W73004SJD003,IML 04G P3 WH 70ELR 5C EXTRA LAVAB 24SHW,RH01,4000.0,115910.0,0.0,0.0,0.0,115910.0
W73005LN2003,IML 05G P3 HG 70ELR 5C LHC TOPEX 25LAN,RH01,4000.0,115600.0,0.0,0.0,0.0,115600.0
W73001PU3021,IML 01G M3 WH 50LIH 4C GANACHE 21PUR,RH01,4000.0,115000.0,0.0,0.0,0.0,115000.0
W73005SK7003,IML 05G R3 HG 70ELR 4C SIKA LATEX 22SIK,RH01,4000.0,110920.0,0.0,0.0,0.0,110920.0
W73001SKF001,IML 01G M3 WH 50LIH 4C BONDMONTAJE 21SIK,RH01,4000.0,110750.0,0.0,0.0,0.0,110750.0
W73004ET1001,IML 04G P3 WH 70ELR 4C ELASTO FIN 25ETC,RH01,4000.0,110300.0,0.0,0.0,0.0,110300.0
W73004TAG002,IML 04G P3 WH 70ELR 4C LATEX AH BL 22TAJ,RH01,4000.0,110090.0,0.0,0.0,0.0,110090.0
W73004SI7002,IML 04G P3 WH 70ELR 5C TEXT COLORE 20CER,RH01,4000.0,109690.0,0.0,0.0,0.0,109690.0
C51000054915,GI BOLT EAR SET R+L W/NUT+TAB E2.4MM,RH01,4000.0,107630.0,0.0,0.0,0.0,107630.0
N25003040904,LAM CC C12 1TP 200X 90CM TB55G+QMS,RH01,4000.0,105490.0,0.0,0.0,0.0,105490.0
N25003023201,ESQ CT CAF 1035Lx50Ax4E MM BD1-20L,RH01,4000.0,105030.0,0.0,0.0,0.0,105030.0
W73001AO2002,IML 01G R1 WH 50LIW 4C PODASPEC 25AGR,RH01,4000.0,105000.0,0.0,0.0,0.0,105000.0
W73004SJH003,IML 04G P3 WH 70ELR 5C PLATI EAA S 24SHW,RH01,4000.0,105000.0,0.0,0.0,0.0,105000.0
W73005SD8001,IML 05G P3 WH 82LMG 4C NEGRA CASAA 24SOD,RH01,4000.0,104500.0,0.0,0.0,0.0,104500.0
W73001RG1001,IML 01G R1 WH 50LIW 4C AN ESMALTE A20REV,RH01,4000.0,104370.0,0.0,0.0,0.0,104370.0
W73005SK5001,IML 05G P3 WH 70ELR 4C SIKA3 20SIK,RH01,4000.0,104000.0,0.0,0.0,0.0,104000.0
W73004SI7003,IML 04G P3 WH 70ELR 5C TEXT COLORE 25CER,RH01,4000.0,103750.0,0.0,0.0,0.0,103750.0
W73001MS1002,IML 01G M3 WH 50LIH 5C EASY WET 20SCR,RH01,4000.0,102970.0,0.0,0.0,0.0,102970.0
Q63977343700,M BATCH MAR CM-13447 ETM-155,RH01,4000.0,102766.0,0.0,0.0,0.0,102766.0
W73020ED1002,IML 20L P3 WH 70ELR 4C ENI 19ENI,RH01,4000.0,102040.0,0.0,0.0,0.0,102040.0
W73005CPG001,IML 05G R3 HG 70ELR 7C FULL PROTECT 24CO,RH01,4000.0,101950.0,0.0,0.0,0.0,101950.0
N25002514415,BOL HDPE TT 130X 53CM 75μ TP5G,RH01,4000.0,100790.0,0.0,0.0,0.0,100790.0
W73001AIA002,IML 01G M3 WH 50LIH 5C BEMEZCLAAQP 24AIS,RH01,4000.0,100280.0,0.0,0.0,0.0,100280.0
W73004SHW002,IML 04G P3 WH 70ELR 5C EAA SATIN 23SHW,RH01,4000.0,99700.0,0.0,0.0,0.0,99700.0
W73020AC1002,IML 20L P3 WH 70ELR 5C CRESCENT 24CRE,RH01,4000.0,99480.0,0.0,0.0,0.0,99480.0
W73005LUP006,IML 05G R3 HG 70ELR 4C LINEA MOTOR 25LUV,RH01,4000.0,99090.0,0.0,0.0,0.0,99090.0
W73005SJS001,IML 05G P3 WH 82LMG 5C KP EAA CT 23SHW,RH01,4000.0,98660.0,0.0,0.0,0.0,98660.0
W73004TA2002,IML 04G P3 WH 70LMG 4C FRANJAVERDE 20TAJ,RH01,4000.0,97720.0,0.0,0.0,0.0,97720.0
W73001SJ1002,IML 01G R1 WH 50LIW 5C LACUBMAS 24SHW,RH01,4000.0,97500.0,0.0,0.0,0.0,97500.0
W73005RP1001,IML 05G P3 WH 70ELR 6C POLIDURA 20REN,RH01,4000.0,97500.0,0.0,0.0,0.0,97500.0
W73004SJM002,IML 04G P3 MF 70ELR 6C SKT EAAMATE 22SHW,RH01,4000.0,97350.0,0.0,0.0,0.0,97350.0
W73005CEW001,IML 05G P3 WH 70ELR 5C CONST EAA 25CER,RH01,4000.0,96890.0,0.0,0.0,0.0,96890.0
W73004RO1001,IML 04G P3 WH 70ELR 4C CROM 25CRO,RH01,4000.0,96190.0,0.0,0.0,0.0,96190.0
N25009063730,"SELLO MET P/ZUNCHO MET 3/4"" PL/CTL",RH01,4000.0,96000.0,0.0,0.0,0.0,96000.0
N25002514408,BOL HDPE TT 120X 60CM 40 TB 16G,RH01,4000.0,94360.0,0.0,900.0,0.0,95260.0
W73004PD4004,IML 04G P3 WH 70ELR 4C PLAT ULTRA 19PRO,RH01,4000.0,95220.0,0.0,0.0,0.0,95220.0
W73010BU3004,IML 10L R1 WH 70ELR 5C MCP500 FLEX 23BAU,RH01,4000.0,94660.0,0.0,0.0,0.0,94660.0
W73004SJG002,IML 04G P3 WH 70LMG 5C PLATI EAA M 24SHW,RH01,4000.0,94190.0,0.0,0.0,0.0,94190.0
W73010SK1002,IML 10L R1 WH 70ELR 4C SIKA NEUTRO 20SIK,RH01,4000.0,93750.0,0.0,0.0,0.0,93750.0
W73001SI1002,IML 01G R1 WH 50LIW 5C FIJADOR 25CER,RH01,4000.0,93610.0,0.0,0.0,0.0,93610.0
W73004SJO002,IML 04G P3 WH 70LMG 5C HOME DYL ST 23SHW,RH01,4000.0,93410.0,0.0,0.0,0.0,93410.0
W73005LU4003,IML 05G R3 HG 70ELR 5C VALVOLINE 22VAL,RH01,4000.0,91900.0,0.0,0.0,0.0,91900.0
W73004CEX001,IML 04G P3 WH 70ELR 5C AIRLESS 25CER,RH01,4000.0,91100.0,0.0,0.0,0.0,91100.0
N25004042208,ETIQ AUT CIRCULAR AMARILLO 109C 30X30MM,RH01,4000.0,91030.0,0.0,0.0,0.0,91030.0
W73004SL3001,IML 04G P3 WH 70LMG 5C EAA MATE 24SHW,RH01,4000.0,90600.0,0.0,0.0,0.0,90600.0
W73001PU4019,IML 01G M3 WH 50LIH 4C BRILLO FRIO 21PUR,RH01,4000.0,89390.0,0.0,0.0,0.0,89390.0
W73005CPM001,IML 05G R3 HG 70ELR 7C HEAVY DUTY 24COP,RH01,4000.0,89330.0,0.0,0.0,0.0,89330.0
W73004SIJ001,IML 04G P3 WH 70ELR 5C TEXT ELASTO 25CER,RH01,4000.0,88400.0,0.0,0.0,0.0,88400.0
W73020GL2005,IML 20L P3 WH 70ELR 4C GLOBAL OIL 24GLO,RH01,4000.0,87140.0,0.0,0.0,0.0,87140.0
W73004PX4002,IML 04G P3 WH 70LMG 4C CADINA TA 21PAR,RH01,4000.0,86190.0,0.0,0.0,0.0,86190.0
W73004GA5001,IML 04G P3 WH 70LMG 5C GAMMACEM 21GAM,RH01,4000.0,85220.0,0.0,0.0,0.0,85220.0
N25002543705,MAN HDPE TT 1040X 920MM 70μ ADES QMS55G,RH01,4000.0,84790.0,0.0,0.0,0.0,84790.0
Q63836112700,M BATCH AZU CM-8362 (EX-8361) ETI-055,RH01,4000.0,84613.0,0.0,0.0,0.0,84613.0
W73005EO4001,IML 05G R3 HG 70ELR 4C JUCOSOL 25ELO,RH01,4000.0,83320.0,0.0,0.0,0.0,83320.0
N05005055300,PETROLEO DIESEL,RH01,4000.0,81797.0,0.0,0.0,0.0,81797.0
W73005SK8001,IML 05G P3 WH 70ELR 4C ANTISOL 20SIK,RH01,4000.0,81480.0,0.0,0.0,0.0,81480.0
W73005WB5002,IML 05G P3 WH 70ELR 4C WEBER GENER 20WEB,RH01,4000.0,80800.0,0.0,0.0,0.0,80800.0
C36031000000,"SPOUT 43,0MM PE WELD FLOW RED",RH01,4000.0,80780.0,0.0,0.0,0.0,80780.0
W73001TK1001,IML 01G M3 WH 50LIH 5C TOPEX AC 25SOL,RH01,4000.0,80000.0,0.0,0.0,0.0,80000.0
W73005PO1001,IML 05G R3 HG 70ELR 4C TEXPRO 25TEX,RH01,4000.0,80000.0,0.0,0.0,0.0,80000.0
W73005SR1001,IML 05G P3 WH 70 ELR 4C GYPSUM BOAR 25SU,RH01,4000.0,80000.0,0.0,0.0,0.0,80000.0
W73005WBE001,IML 05G P3 WH 70ELR 4C 320 ESTUCOS 25WEB,RH01,4000.0,79540.0,0.0,0.0,0.0,79540.0
W73004TA8001,IML 04G P3 WH 70LMG 4C PASTA SF6 21TAJ,RH01,4000.0,79300.0,0.0,0.0,0.0,79300.0
N25003015718,CAJ CC C12 66X33X45CM TP1G R1/5G PE,RH01,4000.0,78960.0,0.0,0.0,0.0,78960.0
W73020EXE005,IML 20L PG WH 82LMG 4C SAE 85W-140 24EXX,RH01,4000.0,78950.0,0.0,0.0,0.0,78950.0
W73004CE6003,IML 04G P3 WH 70ELR 4C LATEX PAJAR 24CER,RH01,4000.0,78750.0,0.0,0.0,0.0,78750.0
W73004LNT002,IML 04G P3 HF 70ELR 5C TOTAL MF 23LAN,RH01,4000.0,78750.0,0.0,0.0,0.0,78750.0
W73005LUR003,IML 05G R3 HG 70ELR 4C SPECIALTY 25LUV,RH01,4000.0,76900.0,0.0,0.0,0.0,76900.0
W73001LUY001,IML 01G R1 WH 50LIW 4C SPECIAL GRA 25LUV,RH01,4000.0,76750.0,0.0,0.0,0.0,76750.0
W73004SJT002,IML 04G P3 WH 70ELR 5C KP HIDROFAC 23SHW,RH01,4000.0,75340.0,0.0,0.0,0.0,75340.0
W73005LNU002,IML 05G P3 HF 70ELR 6C EXPRESS 24LAN,RH01,4000.0,75000.0,0.0,0.0,0.0,75000.0
W73005LNV002,IML 05G P3 HF 70ELR 6C SUPRA 24LAN,RH01,4000.0,75000.0,0.0,0.0,0.0,75000.0
W73005SP1001,IML 05G R3 HG 70ELR 4C SPARTAN 25SPA,RH01,4000.0,74700.0,0.0,0.0,0.0,74700.0
W73004TSK002,IML 04G P3 WH 70ELR 4C TOPEX T-15 24TRA,RH01,4000.0,74400.0,0.0,0.0,0.0,74400.0
N25002514413,BOL HDPE TT 205X 60CM 80μ BD2-5GL,RH01,4000.0,72170.0,0.0,0.0,0.0,72170.0
W73001VO2001,IML 01G M3 WH 50LIH 4C MASILLA JUN 25VOL,RH01,4000.0,71820.0,0.0,0.0,0.0,71820.0
W73001HE3002,IML 01G M3 WH 50LIH 5C LOCTITE9599 24HEN,RH01,4000.0,71770.0,0.0,0.0,0.0,71770.0
Q63009012700,M BATCH AZU CM-0090 ETM-018,RH01,4000.0,71371.0,0.0,0.0,0.0,71371.0
W73004SIA002,IML 04G PG WH 70ELR 5C PURA PINTURA19CER,RH01,4000.0,71250.0,0.0,0.0,0.0,71250.0
W73004SJY002,IML 04G P3 WH 70ELR 5C TEXTURA IMP 23SHW,RH01,4000.0,71250.0,0.0,0.0,0.0,71250.0
N25003012902,BDJ CC C12 C 122X 93X10CM BD4G-20L,RH01,4000.0,71110.0,0.0,0.0,0.0,71110.0
W73001TS1003,IML 01G M3 WH 50LIH 5C PAS CER AC 23TRA,RH01,4000.0,70320.0,0.0,0.0,0.0,70320.0
W73001PUG001,IML 01G M3 LB 65LBW 4C TRENCITO UN 25TRE,RH01,4000.0,70290.0,0.0,0.0,0.0,70290.0
W73004RE6001,IML 04G P3 WH 70ELR 5C REVOR PASTA 24TRI,RH01,4000.0,70260.0,0.0,0.0,0.0,70260.0
W73004SHI003,IML 04G P3 WH 70ELR 5C LIMP FACIL 24SHW,RH01,4000.0,69990.0,0.0,0.0,0.0,69990.0
J12000370000,AR 55 ZN 1.20 X 37,RH01,4000.0,69430.0,0.0,277.0,0.0,69707.0
W73010WB2006,IML 10L P3 WH 70ELR 4C PEGAMENT AC 25WEB,RH01,4000.0,69000.0,0.0,0.0,0.0,69000.0
W73004TAE001,IML 04G P3 WH 70LMG 4C MARMO EF5 21TAJ,RH01,4000.0,68230.0,0.0,0.0,0.0,68230.0
W73001TAG002,IML 01G R1 WH 50LIW 4C LATEX AAHBL 24TAJ,RH01,4000.0,68000.0,0.0,0.0,0.0,68000.0
W73004CED001,IML 04G P3 WH 70ELR 4C GRANITEX 25CER,RH01,4000.0,67400.0,0.0,0.0,0.0,67400.0
W73001RG2001,IML 01G R1 WH 50LIW 4C AN PASTA MUR20REV,RH01,4000.0,67330.0,0.0,0.0,0.0,67330.0
W73005CV6001,IML 05G P3 WH 70ELR 4C CAVE BOND 25CAV,RH01,4000.0,67140.0,0.0,0.0,0.0,67140.0
W73004SHZ004,IML 04G P3 WH 70ELR 5C CUBMAS 24SHW,RH01,4000.0,66300.0,0.0,0.0,0.0,66300.0
W73004LNR001,IML 04G P3 UG 70LMG 2C ZENTECH EXT 23LAN,RH01,4000.0,66240.0,0.0,0.0,0.0,66240.0
W80001PN2001,ETI AUT USOS PINCEL 1 G R 19 PIN,RH01,4000.0,65930.0,0.0,0.0,0.0,65930.0
W73010TA6004,IML 10L P3 WH 70ELR 4C PASTA F-15 25TAJ,RH01,4000.0,65910.0,0.0,0.0,0.0,65910.0
W73005PE6001,IML 05G R3 HG 70ELR 5C WARNING 25CHE,RH01,4000.0,65610.0,0.0,0.0,0.0,65610.0
W73001TA1001,IML 01G R1 50LIW 4C FRANJA AZUL 16TAJ,RH01,4000.0,65490.0,0.0,0.0,0.0,65490.0
N25004023318,"ETIQ AUT VER ""APROBADO"" 60 X 120 MM",RH01,4000.0,65000.0,0.0,0.0,0.0,65000.0
N25002012903,BDJ CC C12 F 1000X1300X100MM TP10L/5G,RH01,4000.0,64800.0,0.0,0.0,0.0,64800.0
W81001PUG001,ETI AUT TP 01G FASS BL 4C TRENCIT,RH01,4000.0,64800.0,0.0,0.0,0.0,64800.0
W73001LA1001,IML 01G M3 WH 50LIH 4C MERM LANGER 25LNG,RH01,4000.0,64730.0,0.0,0.0,0.0,64730.0
W73010TSA004,IML 10L P3 WH 70ELR 4C TOPEX AC 24TRA,RH01,4000.0,64400.0,0.0,0.0,0.0,64400.0
W73004TRI002,IML 04G P3 WH 70ELR 5C PMAX ESMSAT 23TRI,RH01,4000.0,64320.0,0.0,0.0,0.0,64320.0
W73004TAF002,IML 04G P3 WH 70ELR 4C SATIN BLANC 23TAJ,RH01,4000.0,63750.0,0.0,0.0,0.0,63750.0
W73004SL1002,IML 04G P3 WH 70ELR 5C ANDI LATEX 24SHW,RH01,4000.0,63550.0,0.0,0.0,0.0,63550.0
W73005LNU001,IML 05G P3 GF 82LMG 6C EXPRESS 24LAN,RH01,4000.0,63160.0,0.0,0.0,0.0,63160.0
W73005TPJ002,IML 05G R3 HG 70ELR 4C GENERIC AMA 23TOT,RH01,4000.0,62850.0,0.0,0.0,0.0,62850.0
W73005CV4001,IML 05G P3 WH 70ELR 4C PLASTICEM 25CAV,RH01,4000.0,62250.0,0.0,0.0,0.0,62250.0
W73004TRL002,IML 04G P3 WH 70ELR 5C HOGAR FACH 23TRI,RH01,4000.0,62190.0,0.0,0.0,0.0,62190.0
W73005PE7001,IML 05G R3 HG 70ELR 5C LUBRAX AMA 23PET,RH01,4000.0,62020.0,0.0,0.0,0.0,62020.0
W73004WB5002,IML 04G P3 WH 70ELR 4C WEBER GENER 20WEB,RH01,4000.0,61650.0,0.0,0.0,0.0,61650.0
W73004BC4002,IML 04G P3 WH 70ELR 4C BUNT GRIS 23BUN,RH01,4000.0,60820.0,0.0,0.0,0.0,60820.0
W73001EL2001,IML 01G R1 WH 50LIW 4C PRAGA PASTA 25ELP,RH01,4000.0,60680.0,0.0,0.0,0.0,60680.0
W73010AIA003,IML 10L P3 WH 70ELR 5C BEMEZCLAAQP 25AIS,RH01,4000.0,60490.0,0.0,0.0,0.0,60490.0
N25003012900,BDJ CC C12 A 104X 79X10CM BD1-10L,RH01,4000.0,60480.0,0.0,0.0,0.0,60480.0
W73004TAD002,IML 04G P3 WH 70ELR 4C MARMO EF30 21TAJ,RH01,4000.0,59690.0,0.0,0.0,0.0,59690.0
W73001ZR2001,IML 01G R1 WH 50LIW 4C MOHICAN LAT 23ZAR,RH01,4000.0,59650.0,0.0,0.0,0.0,59650.0
W73005PR1001,IML 05G R3 HG 70ELR 4C PRINAL 25PRI,RH01,4000.0,59100.0,0.0,0.0,0.0,59100.0
W73000ZR1001,IML 01L M3 WH 60LIM 4C MOHICAN 25 ZAR,RH01,4000.0,58960.0,0.0,0.0,0.0,58960.0
C36052600000,"SPOUT 60,7MM PP WELD FLOW NEG D15 VENT",RH01,4000.0,58280.0,0.0,0.0,0.0,58280.0
C31000025031,"PLUG 2"" EHD002 LINED",RH01,4000.0,58050.0,0.0,0.0,0.0,58050.0
W73004RP1001,IML 04G P3 WH 70ELR 6C POLIDURA 20REN,RH01,4000.0,58000.0,0.0,0.0,0.0,58000.0
C31000025021,"PLUG 3/4"" EHD002 LINED",RH01,4000.0,57680.0,0.0,0.0,0.0,57680.0
W73004SHY001,IML 04G P3 WH 70LMG 5C LATEX SPCUB 23SHW,RH01,4000.0,57290.0,0.0,0.0,0.0,57290.0
W73001SKG001,IML 01G M3 WH 50LIH 4C CERAM300 20SIK,RH01,4000.0,55750.0,0.0,0.0,0.0,55750.0
W73005FD1001,IML 05G R3 HG 70ELR 4C FEDERAL AMA 25FED,RH01,4000.0,55630.0,0.0,0.0,0.0,55630.0
N25003012901,BDJ CC C12 B 122X 88X10CM BD1-5GDR,RH01,4000.0,55540.0,0.0,0.0,0.0,55540.0
W73004TAI001,IML 04G P3 WH 70ELR 4C PASTA AC 25TAJ,RH01,4000.0,55000.0,0.0,0.0,0.0,55000.0
W73004SJZ001,IML 04G P3 WH 70ELR 5C FIRETEX 25SHW,RH01,4000.0,54470.0,0.0,0.0,0.0,54470.0
W73001TAG001,IML 01G R1 WH 50LIW 4C LATEX AAHBL 24TAJ,RH01,4000.0,53330.0,0.0,0.0,0.0,53330.0
J07000250000,AR 58 ZN 0.70 X 25,RH01,4000.0,53310.0,0.0,0.0,0.0,53310.0
W73004SHH003,IML 04G P3 WH 70ELR 5C ULTRARENDID 24SHW,RH01,4000.0,52800.0,0.0,0.0,0.0,52800.0
W73001SL3001,IML 01G R1 WH 50LIW 5C EAA MATE 25SHW,RH01,4000.0,52500.0,0.0,0.0,0.0,52500.0
W73004BC3002,IML 04G P3 WH 70ELR 4C BUNT VERDE 23BUN,RH01,4000.0,52500.0,0.0,0.0,0.0,52500.0
W73010AIC001,IML 10L P3 WH 70ELR 4C ECO DA BEKR 25AIS,RH01,4000.0,52500.0,0.0,0.0,0.0,52500.0
W73001LNR001,IML 01G M3 UG 50LIH 2C ZENTECH EXT 23LAN,RH01,4000.0,52200.0,0.0,0.0,0.0,52200.0
W73010TE2002,IML 10L R1 WH 70ELR 4C TERMO BC 22TER,RH01,4000.0,52100.0,0.0,0.0,0.0,52100.0
W7300SFI1001,IML .5G M3 WH 60LIM 4C FIORENTINI 25FIO,RH01,4000.0,51500.0,0.0,0.0,0.0,51500.0
W73004SJU002,IML 04G P3 WH 70ELR 5C KP HIDRO SM 23SHW,RH01,4000.0,51250.0,0.0,0.0,0.0,51250.0
W73010TS3003,IML 10L P3 WH 70LMG 5C PASTA MURO 24TRA,RH01,4000.0,50570.0,0.0,0.0,0.0,50570.0
C52000GIMB11,"CAP SEAL 3/4"" WI9016 P/ARROW",RH01,4000.0,50000.0,0.0,0.0,0.0,50000.0
C52000GIMB12,"CAP SEAL 2"" WI9016 P/VOLVO",RH01,4000.0,50000.0,0.0,0.0,0.0,50000.0
W73010SKG002,IML 10L P3 WH 70ELR 4C SIKA CERAM 25SIK,RH01,4000.0,50000.0,0.0,0.0,0.0,50000.0
W73004AIC001,IML 04G P3 WH 70ELR 4C ECO DA BEKR 25AIS,RH01,4000.0,49440.0,0.0,0.0,0.0,49440.0
W73020EXH006,IML 20L PG WH 70ELR 4C MOBILFL 424 24EXX,RH01,4000.0,49200.0,0.0,0.0,0.0,49200.0
W73004SJA002,IML 04G P3 MF 70ELR 5C LAT SUPE 25SHW,RH01,4000.0,48750.0,0.0,0.0,0.0,48750.0
W73004TB1001,IML 04G P3 WH 70ELR 4C TECNOQUIM 25TEC,RH01,4000.0,48060.0,0.0,0.0,0.0,48060.0
W73001SO2003,IML 01G M3 WH 50LIH 5C TOPEX AC 23WEB,RH01,4000.0,47640.0,0.0,0.0,0.0,47640.0
W73004LNS002,IML 04G P3 HF 70ELR 5C SUPERIOR ST 23LAN,RH01,4000.0,47390.0,0.0,0.0,0.0,47390.0
W73004TRM001,IML 04G P3 WH 70ELR 4C IRIS MC PM 25TRI,RH01,4000.0,46860.0,0.0,0.0,0.0,46860.0
W73004SJJ002,IML 04G P3 WH 70ELR 5C LINEA HOSPI 22SHW,RH01,4000.0,46750.0,0.0,0.0,0.0,46750.0
N25002514463,BOL LDPE NEG 55X 48CM 150μ PCR BD10-20,RH01,4000.0,46700.0,0.0,0.0,0.0,46700.0
W73004TR1005,IML 04G P3 WH 70ELR 5C PASTA MURO 24TRI,RH01,4000.0,46630.0,0.0,0.0,0.0,46630.0
W73005CP1001,IML 05G R3 HG 70ELR 6C MOBIL SYNTH 25COP,RH01,4000.0,46560.0,0.0,0.0,0.0,46560.0
W73001PU5018,IML 01G M3 WH 50LIH 4C COLDFIL PIE 21PUR,RH01,4000.0,46190.0,0.0,0.0,0.0,46190.0
W73005SIT001,IML 05G P3 WH 70ELR 5C AISLACORK 25CER,RH01,4000.0,44720.0,0.0,0.0,0.0,44720.0
W73005FD5001,IML 05G R3 HG 70ELR 4C FEDERAL GRI 25FED,RH01,4000.0,44660.0,0.0,0.0,0.0,44660.0
Z91305066100,MESH FILTER #14 Ø104 #20086624,RH01,4000.0,44000.0,0.0,0.0,0.0,44000.0
Z91305066101,MESH FILTER #24/110 Ø104 #20086640,RH01,4000.0,44000.0,0.0,0.0,0.0,44000.0
C31000025020,"FLANGE 3/4"" EHD002 LINED",RH01,4000.0,43650.0,0.0,0.0,0.0,43650.0
N25003040902,LAM CC C12 1TP 210X160CM CN58-60G,RH01,4000.0,43070.0,0.0,0.0,0.0,43070.0
N25002514414,BOL HDPE TT 80X 53CM 35μ TP10L,RH01,4000.0,43000.0,0.0,0.0,0.0,43000.0
C31000025030,"FLANGE 2"" EHD002 LINED",RH01,4000.0,42840.0,0.0,0.0,0.0,42840.0
W73005AO2001,IML 05G R3 HG 70ELR 4C PODASPEC 25AGR,RH01,4000.0,42500.0,0.0,0.0,0.0,42500.0
Q63283862000,M BATCH ROJ CM-2838 CW,RH01,4000.0,42246.0,0.0,0.0,0.0,42246.0
N25002540902,LAM LDPE TT 125X125CM 50μ TP-FD QMS55,RH01,4000.0,41370.0,0.0,0.0,0.0,41370.0
W73004BC1002,IML 04G P3 WH 70ELR 4C BUNT AMARIL 23BUN,RH01,4000.0,41250.0,0.0,0.0,0.0,41250.0
W73004PX4003,IML 04G P3 WH 70ELR 4C CADINA TA 21PAR,RH01,4000.0,41250.0,0.0,0.0,0.0,41250.0
W73004SIE001,IML 04G PG WH 70LMG 5C FACHADA EXTR19CER,RH01,4000.0,40750.0,0.0,0.0,0.0,40750.0
W73005PM8002,IML 05G P3 WH 70ELR 5C ESMALTE 21PAN,RH01,4000.0,40420.0,0.0,0.0,0.0,40420.0
W73001CS1W00,IML 01G M3 WH 50LIH 4C MERM 5 ESTR 19CLA,RH01,4000.0,40000.0,0.0,0.0,0.0,40000.0
W73004SJP001,IML 04G P3 WH 70LMG 4C EXTRAPRO 22SHW,RH01,4000.0,39870.0,0.0,0.0,0.0,39870.0
W73020AC5001,IML 20L P3 WH 70ELR 4C SINTETICO 25CRE,RH01,4000.0,39860.0,0.0,0.0,0.0,39860.0
W73004SJL003,IML 04G P3 WH 70ELR 5C ANDIPRO EAS 23SHW,RH01,4000.0,39810.0,0.0,0.0,0.0,39810.0
W73005WBC001,IML 05G P3 WH 70ELR 4C AD EIFS PP 25WEB,RH01,4000.0,39600.0,0.0,0.0,0.0,39600.0
N25009024920,FILM STRETCH MANUAL TT RECL 50CM 20μ,RH01,4000.0,39468.0,0.0,0.0,0.0,39468.0
W73004GA4002,IML 04G P3 WH 70ELR 5C PASTAMURO 20GAM,RH01,4000.0,38900.0,0.0,0.0,0.0,38900.0
W73001TABW00,IML 01G R1 WH 50LIW 4C SELL ACRIL 19TAJ,RH01,4000.0,38580.0,0.0,0.0,0.0,38580.0
N25003015725,CAJ CC C12 66X33X70CM TP5G P6/7/8,RH01,4000.0,38360.0,0.0,0.0,0.0,38360.0
W73005CPN001,IML 05G R3 HG 70ELR 7C HIGH MILEAG 24COP,RH01,4000.0,38350.0,0.0,0.0,0.0,38350.0
W73004LNN001,IML 04G P3 UG 70LMG 2C ZENTECH INT 23LAN,RH01,4000.0,38330.0,0.0,0.0,0.0,38330.0
W73004SJI001,IML 04G P3 WH 70LMG 5C PLAT ANTIBA 22SHW,RH01,4000.0,37830.0,0.0,0.0,0.0,37830.0
N25003012903,BDJ CC C12 D 126X94.4X10CM BD4G-20L,RH01,4000.0,37270.0,0.0,0.0,0.0,37270.0
W73001TAI001,IML 01G R1 WH 50LIW 4C PASTA AC 25TAJ,RH01,4000.0,36880.0,0.0,0.0,0.0,36880.0
W73005ZR1001,IML 05G P3 WH 82LMG 4C MOHICAN EAA 23ZAR,RH01,4000.0,36850.0,0.0,0.0,0.0,36850.0
W73004GA5002,IML 04G P3 WH 70ELR 5C GAMMACEM 21GAM,RH01,4000.0,36450.0,0.0,0.0,0.0,36450.0
W73001TS4002,IML 01G M3 WH 50LIH 4C MONTAJE 23TRA,RH01,4000.0,35700.0,0.0,0.0,0.0,35700.0
W73001RH1001,IML 01G M3 WH 50LIH 4C ETQ NAVIDAD 24RHE,RH01,4000.0,35310.0,0.0,0.0,0.0,35310.0
C31000025051,"PLUG 2"" VENT IN PLUG- WH EPDM WASHER",RH01,4000.0,35000.0,0.0,0.0,0.0,35000.0
N25009024902,FILM STRETCH AUTOMATICO TT 50CM 20μ,RH01,4000.0,34860.0,0.0,0.0,0.0,34860.0
W73001SJD001,IML 01G R1 WH 50LIW 5C EXTRA LAVAB 24SHW,RH01,4000.0,34770.0,0.0,0.0,0.0,34770.0
W73004SHO002,IML 04G P3 WH 70ELR 5C UP PISOS TV 22SHW,RH01,4000.0,34750.0,0.0,0.0,0.0,34750.0
C41005522601,"55G ST EPDM BLCK ESP GASKET D9,4X1825MM",RH01,4000.0,740.0,0.0,33600.0,0.0,34340.0
W73005LUQ001,IML 05G R3 HG 70ELR 4C VAL PREMIUM 25LUV,RH01,4000.0,34290.0,0.0,0.0,0.0,34290.0
